address;region;city;okato;oktmo;timezone;geo_lat;geo_lon;population;foundation_year
Ленинградская обл, Кировский р-н, г. Отрадное;50;Отрадное;41225504000;41625104;UTC+3;59.7726848;30.7988557;23874;1708
Ленинградская обл, Бокситогорский р-н, г. Пикалево;50;Пикалево;41203505000;41603102;UTC+3;59.5132022;34.1772776;21567;1620
Ленинградская обл, г. Подпорожье;50;Подпорожье;41236501000;41636101001;UTC+3;60.9127549;34.1567664;18729;1936
Ленинградская обл, Выборгский р-н, г. Приморск;50;Приморск;41215508000;41615108;UTC+3;60.3660209;28.6135772;6122;1268
Ленинградская обл, г. Приозерск;50;Приозерск;41239501000;41639101001;UTC+3;61.0330896;30.1587851;18929;XII век
Ленинградская обл, Выборгский р-н, г. Светогорск;50;Светогорск;41215514000;41615114;UTC+3;61.1111282;28.8725865;15973;1887
Ленинградская обл, Всеволожский р-н, г. Сертолово;50;Сертолово;41212505000;41612102001;UTC+3;60.1446932;30.2095918;47854;1936
Ленинградская обл, г. Сланцы;50;Сланцы;41242501000;41642101;UTC+3;59.1178185;28.0881475;33587;1934
Ленинградская обл, г. Сосновый Бор;50;Сосновый Бор;41454000000;41754000;UTC+3;59.8772884;29.1291619;65901;1958
Ленинградская обл, Волховский р-н, г. Сясьстрой;50;Сясьстрой;41209508000;41609108;UTC+3;60.1401739;32.5601559;13747;1926
Ленинградская обл, г. Тихвин;50;Тихвин;41245501000;41645101001;UTC+3;59.6272904;33.5072731;58843;1383
Ленинградская обл, г. Тосно;50;Тосно;41248501000;41648101001;UTC+3;59.5407098;30.877812;39127;1500
Ленинградская обл, Кировский р-н, г. Шлиссельбург;50;Шлиссельбург;41225503000;41625102;UTC+3;59.9443714;31.0333365;13305;1323
Липецкая обл, г. Грязи;51;Грязи;42206501000;42606101001;UTC+3;52.4874097;39.9331142;46798;1868
Липецкая обл, г. Данков;51;Данков;42209501000;42609101;UTC+3;53.2577411;39.1456184;21056;1563
Липецкая обл, г. Елец;51;Елец;42415000000;42715000;UTC+3;52.6152411;38.5289342;108404;1146
Липецкая обл, г. Задонск;51;Задонск;42224501000;42624101;UTC+3;52.4004179;38.9205032;9695;1615
Липецкая обл, г. Лебедянь;51;Лебедянь;42233501000;42633101;UTC+3;53.0156117;39.143536;20991;1605
г. Липецк;51;Липецк;42401000000;42701000;UTC+3;52.610249;39.5947883;508124;1703
Липецкая обл, г. Усмань;51;Усмань;42248501000;42648101;UTC+3;52.0442648;39.726401;18752;1645
Липецкая обл, г. Чаплыгин;51;Чаплыгин;42256501000;42656101;UTC+3;53.24048;39.9670973;12656;1638
г. Магадан;52;Магадан;44401000000;44701000001;UTC+11;59.5681332;150.8084956;95925;1929
Магаданская обл, г. Сусуман;52;Сусуман;44213501000;44713000001;UTC+11;62.7805882;148.1540281;5865;1938
Респ Марий Эл, г. Волжск;13;Волжск;88405000000;88705000;UTC+3;55.8623156;48.3715083;55671;XVI век
Респ Марий Эл, г. Звенигово;13;Звенигово;88212501000;88612101;UTC+3;55.9738571;48.0170245;11945;1860
г. Йошкар-Ола;13;Йошкар-Ола;88401000000;88701000;UTC+3;56.6343662;47.8999706;248688;1584
Респ Марий Эл, г. Козьмодемьянск;13;Козьмодемьянск;88415000000;88715000001;UTC+3;56.3334036;46.546675;21262;1583
Респ Мордовия, г. Ардатов;14;Ардатов;89203501000;89603101001;UTC+3;54.8465544;46.2411232;9400;1671
Респ Мордовия, г. Инсар;14;Инсар;89224501000;89624101001;UTC+3;53.8770022;44.3696566;8687;1648
Респ Мордовия, г. Ковылкино;14;Ковылкино;89410000000;89629101001;UTC+3;54.0391072;43.9191539;21307;1892
Респ Мордовия, г. Краснослободск;14;Краснослободск;89234501000;89634101001;UTC+3;54.4248207;43.7845011;10151;1571
Респ Мордовия, г. Рузаевка;14;Рузаевка;89420000000;89643101001;UTC+3;54.0581967;44.9490466;47529;1631
г. Саранск;14;Саранск;89401000000;89701000001;UTC+3;54.1809332;45.1862632;318841;1641
Респ Мордовия, г. Темников;14;Темников;89249501000;89649101001;UTC+3;54.6310583;43.2161099;7247;XII век
г. Москва;78;;45000000000;45000000;UTC+3;55.7540471;37.620405;11514330;1147
Московская обл, Наро-Фоминский р-н, г. Апрелевка;53;Апрелевка;46450506000;46750000006;UTC+3;55.5276918;37.065143;18467;1899
Московская обл, г. Балашиха;53;Балашиха;46404000000;46704000001;UTC+3;55.796389;37.938283;215353;1830
Московская обл, Воскресенский р-н, пгт Белоозерский;53;Белоозерский;46206554000;46606154051;UTC+3;55.4595766;38.4389742;17842;1961
Московская обл, г. Бронницы;53;Бронницы;46405000000;46705000001;UTC+3;55.4255379;38.264145;21102;1453
Московская обл, Наро-Фоминский р-н, г. Верея;53;Верея;46450511000;46750000011;UTC+3;55.3673997;36.1563454;5368;1371
Московская обл, г. Видное;53;Видное;46228501000;46628101001;UTC+3;55.551725;37.7061984;56798;1949
Московская обл, г. Волоколамск;53;Волоколамск;46205501000;46605101001;UTC+3;56.0356499;35.9585112;23386;1135
Московская обл, г. Воскресенск;53;Воскресенск;46206501000;46606101001;UTC+3;55.3071519;38.7027953;91301;1862
Московская обл, Клинский р-н, г. Высоковск;53;Высоковск;46437506000;46737000006;UTC+3;56.3359513;36.5251837;10642;1864
Московская обл, Одинцовский р-н, г. Голицыно;53;Голицыно;46241504000;46641104001;UTC+3;55.6190582;36.9856793;17447;1872
Московская обл, Истринский р-н, г. Дедовск;53;Дедовск;46433506000;46733000006;UTC+3;55.8703276;37.1245043;29280;1911
Московская обл, г. Дзержинский;53;Дзержинский;46411000000;46711000;UTC+3;55.6240869;37.8440276;47125;1380-е
Московская обл, г. Дмитров;53;Дмитров;46415000000;46715000001;UTC+3;56.3477457;37.526672;61454;1154
Московская обл, г. Долгопрудный;53;Долгопрудный;46416000000;46716000;UTC+3;55.9385999;37.5101021;90976;1931
Московская обл, г. Домодедово;53;Домодедово;46409000000;46709000;UTC+3;55.4363283;37.7664984;96123;1900
Московская обл, Орехово-Зуевский р-н, г. Дрезна;53;Дрезна;46449506000;46749000006;UTC+3;55.7443143;38.8498479;11815;1897
Московская обл, г. Дубна;53;Дубна;46418000000;46718000001;UTC+3;56.741786;37.1757223;70569;1956
Московская обл, г. Егорьевск;53;Егорьевск;46422000000;46722000001;UTC+3;55.3830113;39.0358317;70133;1462
Московская обл, г. Жуковский;53;Жуковский;46425000000;46725000001;UTC+3;55.599803;38.1224298;102729;1947
Московская обл, г. Зарайск;53;Зарайск;46429000000;46729000001;UTC+3;54.762456;38.8850978;24648;1146
Московская обл, г. Звенигород;53;Звенигород;46430000000;46730000001;UTC+3;55.7297089;36.8554029;16395;1152
Московская обл, г. Ивантеевка;53;Ивантеевка;46432000000;46732000001;UTC+3;55.9741665;37.9207539;58594;1564
Московская обл, г. Истра;53;Истра;46433000000;46733000001;UTC+3;55.9062267;36.8601454;35106;1589
Московская обл, г. Кашира;53;Кашира;46435000000;46735000001;UTC+3;54.853337;38.1904392;41880;1356
Московская обл, г. Клин;53;Клин;46437000000;46737000001;UTC+3;56.3425605;36.7240032;80584;1317
Московская обл, г. Коломна;53;Коломна;46438000000;46738000001;UTC+3;55.102814;38.7531002;144642;1177
Московская обл, г. Королев;53;Королев;46434000000;46734000;UTC+3;55.9161773;37.8545415;183452;1938
Московская обл, г. Котельники;53;Котельники;46444000000;46739000;UTC+3;55.6597925;37.8631156;32347;XVII век
Московская обл, г. Красноармейск;53;Красноармейск;46443000000;46743000001;UTC+3;56.105426;38.140838;26294;1928
Московская обл, г. Красногорск;53;Красногорск;46439000000;46744000001;UTC+3;55.8317203;37.3295266;116738;1932
Московская обл, Сергиево-Посадский р-н, г. Краснозаводск;53;Краснозаводск;46215503000;46615103001;UTC+3;56.4409979;38.2320307;13432;1916
Московская обл, г. Краснознаменск;53;Краснознаменск;46505000000;46706000001;UTC+3;55.5978959;37.0393709;36057;1952
Московская обл, Одинцовский р-н, г. Кубинка;53;Кубинка;46241510000;46641110001;UTC+3;55.5754955;36.6951995;22918;15 век
Московская обл, Орехово-Зуевский р-н, г. Куровское;53;Куровское;46449511000;46749000011;UTC+3;55.5792277;38.9207723;21821;1646
Московская обл, г. Ликино-Дулёво;53;Ликино-Дулёво;46449000000;46749000001;UTC+3;55.7078257;38.9578093;31331;1930
Московская обл, г. Лобня;53;Лобня;46440000000;46740000001;UTC+3;56.0328881;37.4614035;74350;1902
Московская обл, г. Лосино-Петровский;53;Лосино-Петровский;46442000000;46742000001;UTC+3;55.8713214;38.200599;22550;1708
Московская обл, г. Луховицы;53;Луховицы;46447000000;46747000001;UTC+3;54.9652077;39.0260266;29849;1594
Московская обл, г. Лыткарино;53;Лыткарино;46441000000;46741000;UTC+3;55.5778163;37.9033507;55147;1429
Московская обл, г. Люберцы;53;Люберцы;46448000000;46748000001;UTC+3;55.7003989;37.9606238;171978;1623
Московская обл, г. Можайск;53;Можайск;46445000000;46745000001;UTC+3;55.5069259;36.024043;31388;1231
Московская обл, г. Мытищи;53;Мытищи;46446000000;46746000001;UTC+3;55.9105782;37.7363579;173341;1460
Московская обл, г. Наро-Фоминск;53;Наро-Фоминск;46450000000;46750000001;UTC+3;55.386185;36.734484;64640;1840
Московская обл, г. Ногинск;53;Ногинск;46451000000;46751000001;UTC+3;55.8686133;38.4622104;99762;1389
Московская обл, г. Одинцово;53;Одинцово;46241501000;46641101001;UTC+3;55.6789455;37.263686;139021;1470
Московская обл, г. Озеры;53;Озеры;46456000000;46756000001;UTC+3;54.8541006;38.5599196;25788;1834
Московская обл, г. Орехово-Зуево;53;Орехово-Зуево;46457000000;46757000001;UTC+3;55.8151421;38.9869822;120620;1917
Московская обл, г. Павловский Посад;53;Павловский Посад;46459000000;46759000001;UTC+3;55.7807244;38.6596983;63771;1328
Московская обл, Сергиево-Посадский р-н, г. Пересвет;53;Пересвет;46215505000;46615105001;UTC+3;56.4158326;38.1733534;14142;1948
Московская обл, г. Подольск;53;Подольск;46460000000;46760000001;UTC+3;55.4389322;37.5703482;187956;1559
Московская обл, г. Протвино;53;Протвино;46467000000;46767000001;UTC+3;54.8705984;37.2182749;37308;1960
Московская обл, г. Пушкино;53;Пушкино;46247501000;46647101001;UTC+3;56.0103638;37.8471403;102840;1499
Московская обл, г. Пущино;53;Пущино;46462000000;46762000001;UTC+3;54.8324412;37.6210346;20263;1956
Московская обл, г. Раменское;53;Раменское;46248501000;46648101001;UTC+3;55.5495132;38.2728914;96355;1328
Московская обл, г. Реутов;53;Реутов;46464000000;46764000001;UTC+3;55.7582621;37.8618553;87195;1492
Московская обл, г. Рошаль;53;Рошаль;46465000000;46765000001;UTC+3;55.6632776;39.8656147;21265;1916
Московская обл, г. Руза;53;Руза;46466000000;46766000001;UTC+3;55.7014744;36.1959206;13495;1328
Московская обл, г. Сергиев Посад;53;Сергиев Посад;46215501000;46615101001;UTC+3;56.3062548;38.1502661;110878;1337
Московская обл, г. Серпухов;53;Серпухов;46470000000;46770000001;UTC+3;54.9226466;37.4033859;126496;1339
Московская обл, г. Солнечногорск;53;Солнечногорск;46252501000;46652101;UTC+3;56.185102;36.977631;52996;XVIII век
Московская обл, Ногинский р-н, г. Старая Купавна;53;Старая Купавна;46451506000;46751000006;UTC+3;55.8038532;38.1426842;21859;XIV век
Московская обл, г. Ступино;53;Ступино;46476000000;46776000001;UTC+3;54.9238928;38.1186623;66942;1938
Московская обл, г. Талдом;53;Талдом;46478000000;46778000001;UTC+3;56.7308564;37.5276003;13819;1677
Московская обл, г. Фрязино;53;Фрязино;46480000000;46780000001;UTC+3;55.9590588;38.0410235;55449;1584
Московская обл, г. Химки;53;Химки;46483000000;46783000;UTC+3;55.888657;37.4303702;207125;1850
Московская обл, Сергиево-Посадский р-н, г. Хотьково;53;Хотьково;46215506000;46615106001;UTC+3;56.2516982;37.9396017;21612;1308
Московская обл, г. Черноголовка;53;Черноголовка;46485000000;46781000001;UTC+3;56.0100707;38.3792047;20986;1710
Московская обл, г. Чехов;53;Чехов;46484000000;46784000001;UTC+3;55.1508011;37.4533252;60677;1175
Московская обл, г. Шатура;53;Шатура;46486000000;46786000001;UTC+3;55.5777427;39.5445712;32836;1423
Московская обл, г. Щелково;53;Щелково;46259501000;46659101001;UTC+3;55.9233801;37.9783707;110380;XVI век
Московская обл, г. Электрогорск;53;Электрогорск;46491000000;46791000;UTC+3;55.8780241;38.7806752;22120;1912
Московская обл, г. Электросталь;53;Электросталь;46490000000;46790000001;UTC+3;55.7847291;38.4447045;155324;1916
Московская обл, Ногинский р-н, г. Электроугли;53;Электроугли;46451511000;46751000011;UTC+3;55.7170877;38.2192563;20120;1899
Московская обл, Дмитровский р-н, г. Яхрома;53;Яхрома;46415506000;46715000006;UTC+3;56.2890516;37.4831799;13248;1841
Мурманская обл, г. Апатиты;54;Апатиты;47405000000;47705000;UTC+3;67.5677761;33.4067929;59690;1926
Мурманская обл, г. Гаджиево;54;Гаджиево;47529000000;47737000005;UTC+3;69.2491311;33.315341;11089;1957
Мурманская обл, г. Заозерск;54;Заозерск;47533000000;47733000;UTC+3;69.4003584;32.4501496;11206;1958
Мурманская обл, Печенгский р-н, г. Заполярный;54;Заполярный;47215503000;47615103001;UTC+3;69.4132852;30.7984312;15835;1956
Мурманская обл, г. Кандалакша;54;Кандалакша;47202501000;47608101;UTC+3;67.1567974;32.4143218;35659;11 век
Мурманская обл, г. Кировск;54;Кировск;47412000000;47712000;UTC+3;67.6150424;33.663735;28659;1929
Мурманская обл, г. Ковдор;54;Ковдор;47203501000;47703000001;UTC+3;67.5661417;30.4741941;18836;1953
Мурманская обл, г. Кола;54;Кола;47205501000;47605101001;UTC+3;68.8786028;33.0262299;10447;1517
Мурманская обл, г. Мончегорск;54;Мончегорск;47415000000;47715000001;UTC+3;67.9386153;32.9359719;45381;1937
г. Мурманск;54;Мурманск;47401000000;47701000001;UTC+3;69.007721;33.0685865;307664;1916
Мурманская обл, г. Оленегорск;54;Оленегорск;47417000000;47717000;UTC+3;68.1422058;33.2669407;23079;1949
Мурманская обл, г. Островной;54;Островной;47531000000;47731000;UTC+3;68.0510344;39.5077846;2177;1611
Мурманская обл, г. Полярные Зори;54;Полярные Зори;47419000000;47719000;UTC+3;67.373084;32.4975636;15106;1968
Мурманская обл, г. Полярный;54;Полярный;47525000000;47737000005;UTC+3;69.1989583;33.4508591;17304;1896
Мурманская обл, г. Североморск;54;Североморск;47530000000;47730000;UTC+3;69.0766801;33.4177759;50076;1896
Мурманская обл, г. Снежногорск;54;Снежногорск;47527000000;47737000011;UTC+3;69.1921409;33.2383502;12698;1970
г. Нарьян-Мар;82;Нарьян-Мар;11111000000;11851000001;UTC+3;67.6379672;53.0069565;21296;1929
Нижегородская обл, г. Арзамас;55;Арзамас;22403000000;22703000;UTC+3;55.3945814;43.8408141;106367;1552
Нижегородская обл, г. Балахна;55;Балахна;22205501000;22605101001;UTC+3;56.495036;43.5758423;51526;1399
Нижегородская обл, г. Богородск;55;Богородск;22207501000;22607101001;UTC+3;56.1020828;43.5135442;25497;1570
Нижегородская обл, г. Бор;55;Бор;22412000000;22712000;UTC+3;56.3565458;44.0646481;78079;XIV век
Нижегородская обл, г. Ветлуга;55;Ветлуга;22218501000;22618101001;UTC+3;57.8559204;45.7761957;8956;1606
Нижегородская обл, г. Володарск;55;Володарск;22231503000;22631103;UTC+3;56.2169751;43.1596417;9924;1932
Нижегородская обл, Павловский р-н, г. Ворсма;55;Ворсма;22242503000;22642103001;UTC+3;55.989943;43.2718859;11622;XVI век
Нижегородская обл, г. Выкса;55;Выкса;22415000000;22715000001;UTC+3;55.3207727;42.1678834;56196;1757
Нижегородская обл, Павловский р-н, г. Горбатов;55;Горбатов;22242505000;22642105001;UTC+3;56.1307769;43.0626185;2278;XVI век
Нижегородская обл, г. Городец;55;Городец;22228501000;22628101001;UTC+3;56.6449218;43.4723104;30699;XII век
Нижегородская обл, г. Дзержинск;55;Дзержинск;22421000000;22721000;UTC+3;56.2376047;43.4599416;240762;1606
Нижегородская обл, Городецкий р-н, г. Заволжье;55;Заволжье;22228503000;22628103001;UTC+3;56.6404286;43.3872492;40265;1950
Нижегородская обл, г. Княгинино;55;Княгинино;22233501000;22633101;UTC+3;55.8205915;45.032337;6708;1569
Нижегородская обл, г. Кстово;55;Кстово;22237501000;22637101001;UTC+3;56.1432084;44.1664198;66641;15 век
Нижегородская обл, г. Кулебаки;55;Кулебаки;22427000000;22727000;UTC+3;55.4296181;42.5125538;35762;1677-1678
Нижегородская обл, г. Лукоянов;55;Лукоянов;22239501000;22639101;UTC+3;55.0326225;44.4933807;14949;XVI век
Нижегородская обл, г. Лысково;55;Лысково;22240501000;22640101;UTC+3;56.0262359;45.035771;21882;1410
Нижегородская обл, г. Навашино;55;Навашино;22430000000;22730000001;UTC+3;55.543811;42.1887089;16413;1957
г. Нижний Новгород;55;Нижний Новгород;22401000000;22701000;UTC+3;56.3240627;44.0053913;1250615;1221
Нижегородская обл, г. Павлово;55;Павлово;22242501000;22642101001;UTC+3;55.9797564;43.0995042;60699;1566
Нижегородская обл, г. Первомайск;55;Первомайск;22434000000;22734000001;UTC+3;54.8675792;43.8013992;14567;19 век
Нижегородская обл, г. Перевоз;55;Перевоз;22435000000;22739000001;UTC+3;55.5967718;44.5448369;9201;XVI век
Нижегородская обл, г. Саров;55;Саров;22503000000;22704000;UTC+3;54.9228268;43.3448089;92073;1691
Нижегородская обл, г. Семенов;55;Семенов;22437000000;22737000001;UTC+3;56.7889794;44.4902885;24472;1644
Нижегородская обл, г. Сергач;55;Сергач;22248501000;22648101;UTC+3;55.5201515;45.4813231;21387;1649
Нижегородская обл, г. Урень;55;Урень;22254501000;22654101001;UTC+3;57.4612572;45.7833293;12311;1719
Нижегородская обл, г. Чкаловск;55;Чкаловск;22442000000;22755000001;UTC+3;56.7651262;43.242077;12371;XII век
Нижегородская обл, г. Шахунья;55;Шахунья;22458000000;22758000;UTC+3;57.6764293;46.6129009;21337;1921
Новгородская обл, г. Боровичи;56;Боровичи;49408000000;49606101001;UTC+3;58.3840197;33.9175929;54731;15 век
Новгородская обл, г. Валдай;56;Валдай;49208501000;49608101001;UTC+3;57.9823766;33.2369436;16099;15 век
г. Великий Новгород;56;Великий Новгород;49401000000;49701000001;UTC+3;58.5213846;31.2755394;218724;8—9 века
Новгородская обл, г. Малая Вишера;56;Малая Вишера;49220501000;49620101001;UTC+3;58.8458379;32.2247401;12461;1843
Новгородская обл, г. Окуловка;56;Окуловка;49228501000;49628101001;UTC+3;58.3910296;33.2901557;12464;1851
Новгородская обл, г. Пестово;56;Пестово;49232501000;49632101001;UTC+3;58.5973723;35.8143898;15911;1918
Новгородская обл, г. Сольцы;56;Сольцы;49238501000;49638101001;UTC+3;58.1201281;30.309351;10317;1390
Новгородская обл, г. Старая Русса;56;Старая Русса;49413000000;49639101001;UTC+3;57.990737;31.3554897;32235;1167
Новгородская обл, г. Холм;56;Холм;49247501000;49647101001;UTC+3;57.145108;31.1787499;3829;1144
Новгородская обл, г. Чудово;56;Чудово;49250501000;49650101001;UTC+3;59.1248394;31.6866241;16148;XVI век
Новосибирская обл, Барабинский р-н, г. Барабинск;57;Барабинск;50405000000;50604101001;UTC+7;55.35146;78.3464506;30250;1893
Новосибирская обл, г. Бердск;57;Бердск;50408000000;50708000001;UTC+7;54.7582156;83.1070605;98809;1944
Новосибирская обл, г. Болотное;57;Болотное;50206501000;50606101001;UTC+7;55.6692421;84.3906889;16969;1805
Новосибирская обл, г. Искитим;57;Искитим;50412000000;50712000001;UTC+7;54.6267603;83.2951244;60072;1717
Новосибирская обл, г. Карасук;57;Карасук;50217501000;50617101001;UTC+7;53.7343189;78.0422967;28929;1912
Новосибирская обл, г. Каргат;57;Каргат;50219501000;50619101001;UTC+7;55.1945666;80.2829495;10620;XVIII век
Новосибирская обл, Куйбышевский р-н, г. Куйбышев;57;Куйбышев;50415000000;50630101001;UTC+7;55.4685094;78.3242048;47278;1722
Новосибирская обл, г. Купино;57;Купино;50232501000;50632101001;UTC+7;54.366055;77.2973368;15448;1886
г. Новосибирск;57;Новосибирск;50401000000;50701000001;UTC+7;55.028191;82.9211489;1498921;1893
Новосибирская обл, г. Обь;57;Обь;50417000000;50717000001;UTC+7;54.9945576;82.6937181;26137;1934
Новосибирская обл, Татарский р-н, г. Татарск;57;Татарск;50418000000;50650101001;UTC+7;55.2146167;75.9739914;26114;1894
Новосибирская обл, г. Тогучин;57;Тогучин;50252501000;50652101001;UTC+7;55.2251631;84.4104118;21531;1867
Новосибирская обл, г. Черепаново;57;Черепаново;50257501000;50657101001;UTC+7;54.2206476;83.3724521;19346;1912
Новосибирская обл, г. Чулым;57;Чулым;50259501000;50659101001;UTC+7;55.0906867;80.9592508;11964;1762
Омская обл, г. Исилькуль;58;Исилькуль;52405000000;52615101001;UTC+6;54.9096002;71.2816284;25905;1895
Омская обл, г. Калачинск;58;Калачинск;52410000000;52618101001;UTC+6;55.0598155;74.5653644;24000;1952
Омская обл, г. Называевск;58;Называевск;52413000000;52636101001;UTC+6;55.5689323;71.3503426;12119;1910
г. Омск;58;Омск;52401000000;52701000001;UTC+6;54.9848566;73.3674517;1154000;1716
Омская обл, г. Тара;58;Тара;52415000000;52654101001;UTC+6;56.9160511;74.3649194;26664;1594
Омская обл, г. Тюкалинск;58;Тюкалинск;52418000000;52656101001;UTC+6;55.8703415;72.1954747;12050;1759
Оренбургская обл, г. Абдулино;59;Абдулино;53404000000;53704000001;UTC+5;53.6778906;53.6472483;20663;1795
Оренбургская обл, г. Бугуруслан;59;Бугуруслан;53408000000;53708000001;UTC+5;53.6523728;52.4326853;52249;1748
Оренбургская обл, г. Бузулук;59;Бузулук;53412000000;53712000;UTC+5;52.7881277;52.2624877;82816;1736
Оренбургская обл, г. Гай;59;Гай;53413000000;53713000;UTC+5;51.4649189;58.4436875;38302;1959
Оренбургская обл, г. Кувандык;59;Кувандык;53414000000;53714000001;UTC+5;51.4783857;57.3612636;26176;19 век
Оренбургская обл, г. Медногорск;59;Медногорск;53415000000;53715000;UTC+5;51.4037617;57.583163;27253;1933
Оренбургская обл, г. Новотроицк;59;Новотроицк;53420000000;53720000;UTC+5;51.1964202;58.3018192;97914;1920
Оренбургская обл, г. Оренбург;59;Оренбург;53401000000;53701000;UTC+5;51.7875092;55.1018828;570329;1743
Оренбургская обл, г. Орск;59;Орск;53423000000;53723000;UTC+5;51.2294282;58.4752777;238006;1735
Оренбургская обл, г. Соль-Илецк;59;Соль-Илецк;53425000000;53725000001;UTC+5;51.1633736;54.9896726;26308;1754
Оренбургская обл, г. Сорочинск;59;Сорочинск;53427000000;53727000001;UTC+5;52.426685;53.1542745;30136;1737
Оренбургская обл, г. Ясный;59;Ясный;53432000000;53732000;UTC+5;51.036838;59.874344;16082;1961
Орловская обл, г. Болхов;60;Болхов;54204501000;54604101001;UTC+3;53.4438496;36.0076833;11421;1196
Орловская обл, г. Дмитровск;60;Дмитровск;54212501000;54612101001;UTC+3;52.5054851;35.1415009;5956;1711
Орловская обл, г. Ливны;60;Ливны;54405000000;54705000;UTC+3;52.4284558;37.6039506;50430;1586
Орловская обл, г. Малоархангельск;60;Малоархангельск;54232501000;54632101001;UTC+3;52.4002192;36.5038579;3872;XVII век
Орловская обл, г. Мценск;60;Мценск;54410000000;54710000001;UTC+3;53.2788438;36.5749105;43216;1146
Орловская обл, г. Новосиль;60;Новосиль;54243501000;54643101001;UTC+3;52.97454;37.0437146;3799;1155
г. Орёл;60;Орёл;54401000000;54701000001;UTC+3;52.9671298;36.0696427;317854;1566
Пензенская обл, г. Белинский;61;Белинский;56212501000;56612101;UTC+3;52.9640996;43.4183212;8567;1708
Пензенская обл, г. Городище;61;Городище;56218501000;56618101001;UTC+3;53.2726916;45.7026142;8102;1681
Пензенская обл, г. Заречный;61;Заречный;56534000000;56734000;UTC+3;53.1960836;45.1689907;63579;1958
Пензенская обл, г. Каменка;61;Каменка;56229501000;56629101;UTC+3;53.1855463;44.0469717;39579;XVIII век
Пензенская обл, г. Кузнецк;61;Кузнецк;56405000000;56705000;UTC+3;53.1130888;46.605092;88886;1699
Пензенская обл, г. Нижний Ломов;61;Нижний Ломов;56251501000;56651101001;UTC+3;53.5300905;43.6730217;22678;1636
Пензенская обл, г. Никольск;61;Никольск;56253501000;56653101001;UTC+3;53.7137496;46.0799857;22471;1761
г. Пенза;61;Пенза;56401000000;56701000;UTC+3;53.1753314;45.0348625;519592;1663
Пензенская обл, г. Сердобск;61;Сердобск;56256501000;56656101001;UTC+3;52.4697595;44.2122414;35393;1698
Пензенская обл, г. Спасск;61;Спасск;56206501000;56606101001;UTC+3;53.9271974;43.1859073;7442;XVII век
Пензенская обл, Городищенский р-н, г. Сурск;61;Сурск;56218508000;56618108001;UTC+3;53.0761357;45.6910796;7032;1849
Пермский край, г. Александровск;28;Александровск;57405000000;57605105001;UTC+5;59.1613221;57.5763459;15022;1783
Пермский край, г. Березники;28;Березники;57408000000;57708000001;UTC+5;59.4079923;56.8039427;156350;1932
Пермский край, г. Верещагино;28;Верещагино;57212501000;57612101001;UTC+5;58.0797571;54.6581309;22760;1898
Пермский край, г. Горнозаводск;28;Горнозаводск;57214501000;57714000001;UTC+5;58.3742532;58.3231716;12334;1947
Пермский край, г. Гремячинск;28;Гремячинск;57412000000;57715000001;UTC+5;58.5626082;57.8520572;11005;1941
Пермский край, г. Губаха;28;Губаха;57415000000;57717000001;UTC+5;58.8371721;57.554533;27544;1755
Пермский край, г. Добрянка;28;Добрянка;57416000000;57616101001;UTC+5;58.469685;56.4130737;35720;1623
Пермский край, г. Кизел;28;Кизел;57418000000;57719000001;UTC+5;59.0512783;57.6471028;20277;1750
Пермский край, г. Красновишерск;28;Красновишерск;57226501000;57626101001;UTC+5;60.3901321;57.0535682;17129;1894
Пермский край, г. Краснокамск;28;Краснокамск;57420000000;57720000001;UTC+5;58.0822065;55.7479936;52632;1929
Пермский край, г. Кудымкар;28;Кудымкар;57421000000;57851000001;UTC+5;59.0167925;54.6572508;30711;1579
Пермский край, г. Кунгур;28;Кунгур;57422000000;57722000001;UTC+5;57.4283296;56.9438656;67857;1663
Пермский край, г. Лысьва;28;Лысьва;57427000000;57726000001;UTC+5;58.0995875;57.8086825;67712;1785
Пермский край, г. Нытва;28;Нытва;57234501000;57634101001;UTC+5;57.9336725;55.3356084;19041;1756
Пермский край, г. Оса;28;Оса;57240501000;57640101001;UTC+5;57.2889515;55.4688668;22420;1591
Пермский край, г. Оханск;28;Оханск;57242501000;57729000001;UTC+5;57.7180034;55.3872469;7597;1547
Пермский край, г. Очер;28;Очер;57244501000;57644101001;UTC+5;57.8852686;54.7161091;15003;1759
г. Пермь;28;Пермь;57401000000;57701000001;UTC+5;58.0102583;56.2342034;1000679;1723
Пермский край, г. Соликамск;28;Соликамск;57430000000;57730000001;UTC+5;59.6482998;56.771009;97239;1430
Пермский край, г. Усолье;28;Усолье;57253501000;57708000006;UTC+5;59.4277573;56.6837872;5694;1606
Пермский край, г. Чайковский;28;Чайковский;57435000000;57735000001;UTC+5;56.7781501;54.1477965;82933;1955
Пермский край, г. Чердынь;28;Чердынь;57256501000;57656101001;UTC+5;60.4011933;56.4799933;4920;1451
Пермский край, Ильинский р-н, г. Чермоз;28;Чермоз;57220504000;57620104001;UTC+5;58.7842834;56.1507138;4017;1701
Пермский край, г. Чернушка;28;Чернушка;57257501000;57657101001;UTC+5;56.5160768;56.0763049;33275;1854
Пермский край, г. Чусовой;28;Чусовой;57440000000;57658101001;UTC+5;58.2974596;57.8193615;46740;1878
Приморский край, г. Арсеньев;29;Арсеньев;5403000000;5703000;UTC+10;44.1622031;133.2696209;56742;1902
Приморский край, г. Артем;29;Артем;5405000000;5705000;UTC+10;43.3501675;132.1596175;102636;1924
