address;region;city;okato;oktmo;timezone;geo_lat;geo_lon;population;foundation_year
Пензенская обл, г Городище;Пензенская;Городище;56218501000;56618101001;UTC+3;53.2726916;45.7026142;8102;1681
Пензенская обл, г Заречный;Пензенская;Заречный;56534000000;56734000;UTC+3;53.1960836;45.1689907;63579;1958
Пензенская обл, г Каменка;Пензенская;Каменка;56229501000;56629101;UTC+3;53.1855463;44.0469717;39579;XVIII век
Пензенская обл, г Кузнецк;Пензенская;Кузнецк;56405000000;56705000;UTC+3;53.1130888;46.605092;88886;1699
Пензенская обл, г Нижний Ломов;Пензенская;Нижний Ломов;56251501000;56651101001;UTC+3;53.5300905;43.6730217;22678;1636
Пензенская обл, г Никольск;Пензенская;Никольск;56253501000;56653101001;UTC+3;53.7137496;46.0799857;22471;1761
г Пенза;Пензенская;Пенза;56401000000;56701000;UTC+3;53.1753314;45.0348625;519592;1663
Пензенская обл, г Сердобск;Пензенская;Сердобск;56256501000;56656101001;UTC+3;52.4697595;44.2122414;35393;1698
Пензенская обл, г Спасск;Пензенская;Спасск;56206501000;56606101001;UTC+3;53.9271974;43.1859073;7442;XVII век
Пензенская обл, Городищенский р-н, г Сурск;Пензенская;Сурск;56218508000;56618108001;UTC+3;53.0761357;45.6910796;7032;1849
Пермский край, г Александровск;Пермский;Александровск;57405000000;57605105001;UTC+5;59.1613221;57.5763459;15022;1783
Пермский край, г Березники;Пермский;Березники;57408000000;57708000001;UTC+5;59.4079923;56.8039427;156350;1932
Пермский край, г Верещагино;Пермский;Верещагино;57212501000;57612101001;UTC+5;58.0797571;54.6581309;22760;1898
Пермский край, г Горнозаводск;Пермский;Горнозаводск;57214501000;57714000001;UTC+5;58.3742532;58.3231716;12334;1947
Пермский край, г Гремячинск;Пермский;Гремячинск;57412000000;57715000001;UTC+5;58.5626082;57.8520572;11005;1941
Пермский край, г Губаха;Пермский;Губаха;57415000000;57717000001;UTC+5;58.8371721;57.554533;27544;1755
Пермский край, г Добрянка;Пермский;Добрянка;57416000000;57616101001;UTC+5;58.469685;56.4130737;35720;1623
Пермский край, г Кизел;Пермский;Кизел;57418000000;57719000001;UTC+5;59.0512783;57.6471028;20277;1750
Пермский край, г Красновишерск;Пермский;Красновишерск;57226501000;57626101001;UTC+5;60.3901321;57.0535682;17129;1894
Пермский край, г Краснокамск;Пермский;Краснокамск;57420000000;57720000001;UTC+5;58.0822065;55.7479936;52632;1929
Пермский край, г Кудымкар;Пермский;Кудымкар;57421000000;57851000001;UTC+5;59.0167925;54.6572508;30711;1579
Пермский край, г Кунгур;Пермский;Кунгур;57422000000;57722000001;UTC+5;57.4283296;56.9438656;67857;1663
Пермский край, г Лысьва;Пермский;Лысьва;57427000000;57726000001;UTC+5;58.0995875;57.8086825;67712;1785
Пермский край, г Нытва;Пермский;Нытва;57234501000;57634101001;UTC+5;57.9336725;55.3356084;19041;1756
Пермский край, г Оса;Пермский;Оса;57240501000;57640101001;UTC+5;57.2889515;55.4688668;22420;1591
Пермский край, г Оханск;Пермский;Оханск;57242501000;57729000001;UTC+5;57.7180034;55.3872469;7597;1547
Пермский край, г Очер;Пермский;Очер;57244501000;57644101001;UTC+5;57.8852686;54.7161091;15003;1759
г Пермь;Пермский;Пермь;57401000000;57701000001;UTC+5;58.0102583;56.2342034;1000679;1723
Пермский край, г Соликамск;Пермский;Соликамск;57430000000;57730000001;UTC+5;59.6482998;56.771009;97239;1430
Пермский край, г Усолье;Пермский;Усолье;57253501000;57708000006;UTC+5;59.4277573;56.6837872;5694;1606
Пермский край, г Чайковский;Пермский;Чайковский;57435000000;57735000001;UTC+5;56.7781501;54.1477965;82933;1955
Пермский край, г Чердынь;Пермский;Чердынь;57256501000;57656101001;UTC+5;60.4011933;56.4799933;4920;1451
Пермский край, Ильинский р-н, г Чермоз;Пермский;Чермоз;57220504000;57620104001;UTC+5;58.7842834;56.1507138;4017;1701
Пермский край, г Чернушка;Пермский;Чернушка;57257501000;57657101001;UTC+5;56.5160768;56.0763049;33275;1854
Пермский край, г Чусовой;Пермский;Чусовой;57440000000;57658101001;UTC+5;58.2974596;57.8193615;46740;1878
Приморский край, г Арсеньев;Приморский;Арсеньев;5403000000;5703000;UTC+10;44.1622031;133.2696209;56742;1902
Приморский край, г Артем;Приморский;Артем;5405000000;5705000;UTC+10;43.3501675;132.1596175;102636;1924
Приморский край, г Большой Камень;Приморский;Большой Камень;5406000000;5706000;UTC+10;43.1111742;132.3480082;39257;1947
г Владивосток;Приморский;Владивосток;5401000000;5701000;UTC+10;43.1164904;131.8823937;592069;1860
Приморский край, г Дальнегорск;Приморский;Дальнегорск;5407000000;5707000;UTC+10;44.5539457;135.5662716;37503;1897
Приморский край, г Дальнереченск;Приморский;Дальнереченск;5408000000;5708000;UTC+10;45.9308483;133.7316907;27601;1859
Приморский край, г Лесозаводск;Приморский;Лесозаводск;5411000000;5711000;UTC+10;45.4780092;133.4186199;36975;1932
Приморский край, г Находка;Приморский;Находка;5414000000;5714000;UTC+10;42.8239372;132.8927361;159695;1864
Приморский край, г Партизанск;Приморский;Партизанск;5417000000;5717000;UTC+10;43.1280578;133.1264567;38648;1896
Приморский край, г Спасск-Дальний;Приморский;Спасск-Дальний;5420000000;5720000;UTC+10;44.5901175;132.8157288;44166;1886
Приморский край, г Уссурийск;Приморский;Уссурийск;5423000000;5723000001;UTC+10;43.7971818;131.9518229;157946;1866
Приморский край, г Фокино;Приморский;Фокино;5547000000;5747000;UTC+10;42.9706317;132.4110196;23683;1891
Псковская обл, г Великие Луки;Псковская;Великие Луки;58410000000;58710000001;UTC+3;56.332208;30.5508641;98778;1166
Псковская обл, г Гдов;Псковская;Гдов;58208501000;58608101001;UTC+3;58.7432429;27.8264809;4379;XIV век
Псковская обл, г Дно;Псковская;Дно;58212501000;58612101001;UTC+3;57.826974;29.9629389;9061;1897
Псковская обл, г Невель;Псковская;Невель;58220501000;58620101001;UTC+3;56.0201973;29.9239983;16324;1562
Псковская обл, г Новоржев;Псковская;Новоржев;58223501000;58623101001;UTC+3;57.029807;29.3433083;3695;1777
Псковская обл, г Новосокольники;Псковская;Новосокольники;58226501000;58626101001;UTC+3;56.3408431;30.1527573;8119;1901
Псковская обл, г Опочка;Псковская;Опочка;58229501000;58629101001;UTC+3;56.710725;28.6717519;11601;1414
Псковская обл, г Остров;Псковская;Остров;58233501000;58633101001;UTC+3;57.3451528;28.3437593;21670;1341
Псковская обл, г Печоры;Псковская;Печоры;58240501000;58640101001;UTC+3;57.8145817;27.622259;12308;1473
Псковская обл, г Порхов;Псковская;Порхов;58247501000;58647101001;UTC+3;57.7765219;29.5436626;10608;1239
г Псков;Псковская;Псков;58401000000;58701000001;UTC+3;57.8194415;28.3317198;203974;903
Псковская обл, г Пустошка;Псковская;Пустошка;58250501000;58650101001;UTC+3;56.3374813;29.3668055;4619;1901
Псковская обл, г Пыталово;Псковская;Пыталово;58253501000;58653101001;UTC+3;57.0637952;27.9236214;5826;1782
Псковская обл, г Себеж;Псковская;Себеж;58254501000;58654101001;UTC+3;56.2908554;28.4724326;6375;1414
Ростовская обл, г Азов;Ростовская;Азов;60404000000;60704000001;UTC+3;47.1121589;39.4232555;82882;1067
Ростовская обл, г Аксай;Ростовская;Аксай;60202501000;60602101001;UTC+3;47.2676314;39.8756872;41984;1957
Ростовская обл, г Батайск;Ростовская;Батайск;60407000000;60707000001;UTC+3;47.1383299;39.7507179;112400;1938
Ростовская обл, г Белая Калитва;Ростовская;Белая Калитва;60206501000;60606101001;UTC+3;48.1769737;40.8033529;43688;1703
Ростовская обл, г Волгодонск;Ростовская;Волгодонск;60412000000;60712000001;UTC+3;47.5165338;42.1984951;170621;1950
Ростовская обл, г Гуково;Ростовская;Гуково;60415000000;60715000001;UTC+3;48.0448904;39.9484672;67268;1878
Ростовская обл, г Донецк;Ростовская;Донецк;60417000000;60717000001;UTC+3;48.3350706;39.945891;50085;1681
Ростовская обл, г Зверево;Ростовская;Зверево;60418000000;60718000001;UTC+3;48.0435487;40.1265822;22416;1819
Ростовская обл, г Зерноград;Ростовская;Зерноград;60218501000;60618101001;UTC+3;46.8495958;40.312837;26850;1929
Ростовская обл, г Каменск-Шахтинский;Ростовская;Каменск-Шахтинский;60419000000;60719000001;UTC+3;48.3205326;40.2689583;95306;1671
Ростовская обл, г Константиновск;Ростовская;Константиновск;60225501000;60625101001;UTC+3;47.5773717;41.0967445;17926;1864
Ростовская обл, г Красный Сулин;Ростовская;Красный Сулин;60226501000;60626101001;UTC+3;47.8831311;40.0781298;40866;1797
Ростовская обл, г Миллерово;Ростовская;Миллерово;60232501000;60632101001;UTC+3;48.9260077;40.3984087;36493;1786
Ростовская обл, г Морозовск;Ростовская;Морозовск;60234501000;60634101001;UTC+3;48.3511807;41.8309225;27644;1910
Ростовская обл, г Новочеркасск;Ростовская;Новочеркасск;60427000000;60727000001;UTC+3;47.411919;40.1042098;169039;1805
Ростовская обл, г Новошахтинск;Ростовская;Новошахтинск;60430000000;60730000001;UTC+3;47.757773;39.9363697;111087;1910
Ростовская обл, г Пролетарск;Ростовская;Пролетарск;60245501000;60645101001;UTC+3;46.7038963;41.727594;20267;XVII век
г Ростов-на-Дону;Ростовская;Ростов-на-Дону;60401000000;60701000001;UTC+3;47.2224566;39.718803;1091544;1749
Ростовская обл, г Сальск;Ростовская;Сальск;60250501000;60650101001;UTC+3;46.4752095;41.5410415;61312;1812
Ростовская обл, г Семикаракорск;Ростовская;Семикаракорск;60251501000;60651101001;UTC+3;47.5177337;40.8114167;23884;1672
Ростовская обл, г Таганрог;Ростовская;Таганрог;60437000000;60737000001;UTC+3;47.2094917;38.9350989;257692;1698
Ростовская обл, г Цимлянск;Ростовская;Цимлянск;60257501000;60657101001;UTC+3;47.6477448;42.0931505;15029;1672
Ростовская обл, г Шахты;Ростовская;Шахты;60440000000;60740000001;UTC+3;47.7085287;40.2159846;240152;1805
Рязанская обл, г Касимов;Рязанская;Касимов;61405000000;61705000001;UTC+3;54.9373475;41.3913211;33494;1152
Рязанская обл, г Кораблино;Рязанская;Кораблино;61212501000;61612101001;UTC+3;53.9246659;40.0227745;12657;1676
Рязанская обл, г Михайлов;Рязанская;Михайлов;61217501000;61617101001;UTC+3;54.2297402;39.0091481;11783;1137
Рязанская обл, Пронский р-н, г Новомичуринск;Рязанская;Новомичуринск;61225514000;61625114;UTC+3;54.0376572;39.74654;19309;1968
Рязанская обл, г Рыбное;Рязанская;Рыбное;61227501000;61627101001;UTC+3;54.7256164;39.5134398;18378;1597
Рязанская обл, г Ряжск;Рязанская;Ряжск;61230501000;61630101;UTC+3;53.7067584;40.0522274;21676;1502
г Рязань;Рязанская;Рязань;61401000000;61701000001;UTC+3;54.6254445;39.7358609;525062;1095
Рязанская обл, г Сасово;Рязанская;Сасово;61410000000;61710000001;UTC+3;54.3508885;41.9117422;28117;1642
Рязанская обл, г Скопин;Рязанская;Скопин;61415000000;61715000001;UTC+3;53.823543;39.5492421;30374;1676
Рязанская обл, г Спас-Клепики;Рязанская;Спас-Клепики;61210501000;61610101001;UTC+3;55.1291721;40.1745338;5917;XVI век
Рязанская обл, г Спасск-Рязанский;Рязанская;Спасск-Рязанский;61246501000;61646101;UTC+3;54.4070719;40.3763426;7745;1629
Рязанская обл, г Шацк;Рязанская;Шацк;61256501000;61656101001;UTC+3;54.0287312;41.7181803;6562;1553
Самарская обл, г Жигулевск;Самарская;Жигулевск;36404000000;36704000001;UTC+4;53.4011981;49.4945176;57565;1949
Самарская обл, г Кинель;Самарская;Кинель;36408000000;36708000001;UTC+4;53.2210298;50.6343776;34472;1837
Самарская обл, г Нефтегорск;Самарская;Нефтегорск;36230501000;36630101001;UTC+4;52.7972914;51.1637392;18732;1960
Самарская обл, г Новокуйбышевск;Самарская;Новокуйбышевск;36413000000;36713000001;UTC+4;53.0994565;49.9477382;108449;1946
Самарская обл, г Октябрьск;Самарская;Октябрьск;36418000000;36718000001;UTC+4;53.1640488;48.670762;27244;1684
Самарская обл, г Отрадный;Самарская;Отрадный;36424000000;36724000001;UTC+4;53.3800848;51.3438605;47709;1920-е
Самарская обл, г Похвистнево;Самарская;Похвистнево;36427000000;36727000001;UTC+4;53.6498299;52.1235156;28181;1888
г Самара;Самарская;Самара;36401000000;36701000;UTC+4;53.1950306;50.1069518;1164900;1586
Самарская обл, г Сызрань;Самарская;Сызрань;36435000000;36735000001;UTC+4;53.1558674;48.4744629;178773;1683
Самарская обл, г Тольятти;Самарская;Тольятти;36440000000;36740000001;UTC+4;53.5205348;49.3894028;719484;1737
Самарская обл, г Чапаевск;Самарская;Чапаевск;36450000000;36750000001;UTC+4;52.928961;49.8673269;72689;1909
г Санкт-Петербург;Санкт-Петербург;;40000000000;40000000;UTC+3;59.9391313;30.3159004;4848742;1703
Саратовская обл, г Аркадак;Саратовская;Аркадак;63203501000;63603101001;UTC+4;51.938831;43.4999221;12846;1721
Саратовская обл, г Аткарск;Саратовская;Аткарск;63204501000;63604101;UTC+4;51.8736062;45.0003247;25620;XVIII век
Саратовская обл, г Балаково;Саратовская;Балаково;63207501000;63607101;UTC+4;52.0224231;47.7827765;199576;1762
Саратовская обл, г Балашов;Саратовская;Балашов;63208501000;63608101001;UTC+4;51.5388697;43.1839757;82222;XVII век
Саратовская обл, г Вольск;Саратовская;Вольск;63211501000;63611101;UTC+4;52.0459865;47.3873595;66520;1780
Саратовская обл, г Ершов;Саратовская;Ершов;63217501000;63617101001;UTC+4;51.3508505;48.2762226;21447;1893
Саратовская обл, г Калининск;Саратовская;Калининск;63221501000;63621101;UTC+4;51.4993591;44.4710435;16442;1680
Саратовская обл, г Красноармейск;Саратовская;Красноармейск;63222501000;63622101001;UTC+4;51.023541;45.695044;24362;1765
Саратовская обл, г Красный Кут;Саратовская;Красный Кут;63223501000;63623101;UTC+4;50.9598317;46.9712016;14420;1837
Саратовская обл, г Маркс;Саратовская;Маркс;63226501000;63626101;UTC+4;51.7133337;46.7400339;31535;1918
Саратовская обл, г Новоузенск;Саратовская;Новоузенск;63230501000;63630101001;UTC+4;50.455199;48.1413153;17015;1760
Саратовская обл, г Петровск;Саратовская;Петровск;63235501000;63635101;UTC+4;52.3094237;45.3851877;31158;1698
Саратовская обл, г Пугачев;Саратовская;Пугачев;63237501000;63637101001;UTC+4;52.0159921;48.7972223;41705;1764
Саратовская обл, г Ртищево;Саратовская;Ртищево;63241501000;63641101;UTC+4;52.2616271;43.7842248;41295;1666
г Саратов;Саратовская;Саратов;63401000000;63701000;UTC+4;51.5303047;45.9529348;836900;1590
Саратовская обл, г Хвалынск;Саратовская;Хвалынск;63249501000;63649101;UTC+4;52.4951572;48.1045771;13199;1556
Саратовская обл, г Шиханы;Саратовская;Шиханы;63448000000;63746000;UTC+4;52.1147391;47.2023118;6067;1928
Саратовская обл, г Энгельс;Саратовская;Энгельс;63250501000;63650101001;UTC+4;51.4854003;46.126722;202838;1747
Сахалинская обл, г Александровск-Сахалинский;Сахалинская;Александровск-Сахалинский;64405000000;64704000001;UTC+11;50.8974378;142.1578559;10613;1869
Сахалинская обл, г Анива;Сахалинская;Анива;64208501000;64708000001;UTC+11;46.713152;142.5265804;8449;1886
Сахалинская обл, г Долинск;Сахалинская;Долинск;64212000000;64712000;UTC+11;47.3255783;142.7945071;12200;1884
Сахалинская обл, г Корсаков;Сахалинская;Корсаков;64415000000;64716000001;UTC+11;46.6324545;142.799445;33526;1853
Сахалинская обл, г Курильск;Сахалинская;Курильск;64220501000;64720000;UTC+11;45.2270954;147.8796323;2070;XVIII век
Сахалинская обл, г Макаров;Сахалинская;Макаров;64224501000;64724000001;UTC+11;48.6236334;142.7803205;6788;1892
Сахалинская обл, г Невельск;Сахалинская;Невельск;64420000000;64728000001;UTC+11;46.6526899;141.8630725;11682;1946
Сахалинская обл, г Оха;Сахалинская;Оха;64425000000;64736000001;UTC+11;53.5867839;142.9412411;23007;1908
Сахалинская обл, г Поронайск;Сахалинская;Поронайск;64430000000;64740000001;UTC+11;49.238866;143.1008333;16461;1869
Сахалинская обл, г Северо-Курильск;Сахалинская;Северо-Курильск;64243501000;64743000001;UTC+11;50.6730577;156.1282211;2381;1875
Сахалинская обл, г Томари;Сахалинская;Томари;64248501000;64748000001;UTC+11;47.7620108;142.0615837;4537;1870
Сахалинская обл, г Углегорск;Сахалинская;Углегорск;64435000000;64752000001;UTC+11;49.0815774;142.0692639;11880;XX век
Сахалинская обл, г Холмск;Сахалинская;Холмск;64440000000;64754000001;UTC+11;47.0408423;142.041688;30936;1870
г Южно-Сахалинск;Сахалинская;Южно-Сахалинск;64401000000;64701000001;UTC+11;46.9591631;142.737976;181727;1882
Свердловская обл, г Алапаевск;Свердловская;Алапаевск;65403000000;65728000;UTC+5;57.8475571;61.6693817;38198;1639
Свердловская обл, Сысертский р-н, г Арамиль;Свердловская;Арамиль;65241503000;65729000;UTC+5;56.694632;60.8343125;14227;1675
Свердловская обл, г Артемовский;Свердловская;Артемовский;65406000000;65703000001;UTC+5;57.3384177;61.8947443;32878;1665
Свердловская обл, г Асбест;Свердловская;Асбест;65409000000;65730000;UTC+5;57.0052277;61.4581156;70067;1889
Свердловская обл, г Березовский;Свердловская;Березовский;65412000000;65731000001;UTC+5;56.9095924;60.8180907;51583;1748
Свердловская обл, Богдановичский р-н, г Богданович;Свердловская;Богданович;65416000000;65707000001;UTC+5;56.7764795;62.0463679;31752;1885
Свердловская обл, г Верхний Тагил;Свердловская;Верхний Тагил;65453503000;65733000001;UTC+5;57.3763758;59.9517653;11843;1716
Свердловская обл, г Верхняя Пышма;Свердловская;Верхняя Пышма;65420000000;65732000;UTC+5;56.9758903;60.5650383;58707;1854
Свердловская обл, г Верхняя Салда;Свердловская;Верхняя Салда;65424000000;65708000;UTC+5;58.0465803;60.5560164;46240;1778
Свердловская обл, г Верхняя Тура;Свердловская;Верхняя Тура;65470503000;65734000001;UTC+5;58.3643685;59.8265235;9468;1737
Свердловская обл, г Верхотурье;Свердловская;Верхотурье;65212501000;65709000001;UTC+5;58.8622073;60.8103945;8815;1597
Свердловская обл, г Волчанск;Свердловская;Волчанск;65445503000;65735000;UTC+5;59.9351707;60.0798618;10008;1956
Свердловская обл, г Дегтярск;Свердловская;Дегтярск;65484503000;65736000;UTC+5;56.7048206;60.079138;15521;1914
г Екатеринбург;Свердловская;Екатеринбург;65401000000;65701000;UTC+5;56.8385216;60.6054911;1377738;1723
Свердловская обл, г Заречный;Свердловская;Заречный;65426000000;65737000;UTC+5;56.8102931;61.3380029;26803;1955
Свердловская обл, г Ивдель;Свердловская;Ивдель;65428000000;65738000001;UTC+5;60.6944496;60.4245069;17764;1831
Свердловская обл, г Ирбит;Свердловская;Ирбит;65432000000;65739000;UTC+5;57.6838362;63.057675;38352;1631
Свердловская обл, г Каменск-Уральский;Свердловская;Каменск-Уральский;65436000000;65740000;UTC+5;56.414962;61.9188674;174710;1682
Свердловская обл, г Камышлов;Свердловская;Камышлов;65440000000;65741000;UTC+5;56.8465034;62.7119766;26875;1668
Свердловская обл, г Карпинск;Свердловская;Карпинск;65445000000;65742000;UTC+5;59.7665925;60.0011703;29118;1759
Свердловская обл, г Качканар;Свердловская;Качканар;65448000000;65743000001;UTC+5;58.7051762;59.4839155;42563;1957
Свердловская обл, г Кировград;Свердловская;Кировград;65453000000;65744000001;UTC+5;57.4299433;60.0624051;21959;1661
Свердловская обл, г Краснотурьинск;Свердловская;Краснотурьинск;65456000000;65745000;UTC+5;59.7636635;60.1934525;59701;1758
Свердловская обл, г Красноуральск;Свердловская;Красноуральск;65460000000;65746000001;UTC+5;58.348651;60.0408764;24973;1925
Свердловская обл, г Красноуфимск;Свердловская;Красноуфимск;65468000000;65747000;UTC+5;56.612387;57.7636637;39765;1736
Свердловская обл, г Кушва;Свердловская;Кушва;65470000000;65748000001;UTC+5;58.2826013;59.7645766;33027;1735
Свердловская обл, г Лесной;Свердловская;Лесной;65542000000;65749000;UTC+5;58.6348516;59.7981565;52464;1947
Свердловская обл, Нижнесергинский р-н, г Михайловск;Свердловская;Михайловск;65228504000;65628104;UTC+5;56.4370039;59.1137316;9215;1805
Свердловская обл, г Невьянск;Свердловская;Невьянск;65473000000;65714000;UTC+5;57.49131;60.2183429;25147;1701
Свердловская обл, г Нижние Серги;Свердловская;Нижние Серги;65228501000;65628101;UTC+5;56.6544959;59.2953035;11217;1743
Свердловская обл, г Нижний Тагил;Свердловская;Нижний Тагил;65476000000;65751000;UTC+5;57.910126;59.9812853;361883;1722
Свердловская обл, г Нижняя Салда;Свердловская;Нижняя Салда;65477000000;65750000;UTC+5;58.0748272;60.7025418;17969;1760
Свердловская обл, г Нижняя Тура;Свердловская;Нижняя Тура;65478000000;65715000001;UTC+5;58.6309267;59.8520344;21596;1754
Свердловская обл, г Новая Ляля;Свердловская;Новая Ляля;65229501000;65716000001;UTC+5;59.0538977;60.5944825;12400;1903
Свердловская обл, г Новоуральск;Свердловская;Новоуральск;65540000000;65752000;UTC+5;57.2472567;60.0956714;91813;1941
Свердловская обл, г Первоуральск;Свердловская;Первоуральск;65480000000;65753000;UTC+5;56.9080085;59.942926;149800;1732
Свердловская обл, г Полевской;Свердловская;Полевской;65482000000;65754000;UTC+5;56.4956952;60.2365298;64316;1718
Свердловская обл, г Ревда;Свердловская;Ревда;65484000000;65719000;UTC+5;56.7986319;59.9071591;61713;1734
Свердловская обл, г Реж;Свердловская;Реж;65486000000;65720000001;UTC+5;57.3717477;61.3833842;38709;1773
Свердловская обл, г Североуральск;Свердловская;Североуральск;65490000000;65755000;UTC+5;60.1533109;59.9525245;29279;1758
Свердловская обл, г Серов;Свердловская;Серов;65492000000;65756000001;UTC+5;59.6047724;60.5753882;99381;1893
Свердловская обл, г Среднеуральск;Свердловская;Среднеуральск;65420505000;65757000;UTC+5;56.9918901;60.4771018;20357;1931
Свердловская обл, Сухоложский р-н, г Сухой Лог;Свердловская;Сухой Лог;65494000000;65758000;UTC+5;56.9076193;62.0358093;34836;1710
Свердловская обл, г Сысерть;Свердловская;Сысерть;65241501000;65722000001;UTC+5;56.5005715;60.8190003;20594;1732
Свердловская обл, г Тавда;Свердловская;Тавда;65496000000;65723000001;UTC+5;58.0434672;65.274217;35421;1910
Свердловская обл, г Талица;Свердловская;Талица;65249501000;65724000001;UTC+5;57.0122687;63.7320757;18339;1732
Свердловская обл, г Туринск;Свердловская;Туринск;65254501000;65726000001;UTC+5;58.0393524;63.6981973;17990;1600
г Севастополь;Севастополь;;67000000000;67000000;UTC+3;44.6167013;33.525355;393304;1783
Респ Северная Осетия - Алания, г Алагир;Северная Осетия - Алания;Алагир;90205501000;90605101001;UTC+3;43.0417684;44.2199715;20949;1850
Респ Северная Осетия - Алания, г Ардон;Северная Осетия - Алания;Ардон;90210501000;90610101001;UTC+3;43.1755152;44.2955775;18774;1824
Респ Северная Осетия - Алания, г Беслан;Северная Осетия - Алания;Беслан;90235501000;90635101001;UTC+3;43.1937529;44.5338707;36724;1847
г Владикавказ;Северная Осетия - Алания;Владикавказ;90401000000;90701000001;UTC+3;43.020588;44.6819182;311635;1784
Респ Северная Осетия - Алания, г Дигора;Северная Осетия - Алания;Дигора;90215501000;90615101001;UTC+3;43.1567628;44.1549483;10856;1852
Респ Северная Осетия - Алания, г Моздок;Северная Осетия - Алания;Моздок;90230501000;90630101001;UTC+3;43.7471342;44.6569607;38748;1763
Смоленская обл, г Велиж;Смоленская;Велиж;66203501000;66603101001;UTC+3;55.6057916;31.1856206;7620;1536
Смоленская обл, г Вязьма;Смоленская;Вязьма;66205501000;66605101001;UTC+3;55.2116983;34.2951663;57103;1239
Смоленская обл, г Гагарин;Смоленская;Гагарин;66208501000;66608101001;UTC+3;55.5525228;34.9950502;31721;1705
Смоленская обл, г Демидов;Смоленская;Демидов;66211501000;66611101001;UTC+3;55.2682105;31.5062809;7333;1499
Смоленская обл, г Десногорск;Смоленская;Десногорск;66410000000;66710000;UTC+3;54.146457;33.2833222;29677;1974
Смоленская обл, г Дорогобуж;Смоленская;Дорогобуж;66214501000;66614101001;UTC+3;54.9136959;33.3023162;10720;1150
Смоленская обл, г Духовщина;Смоленская;Духовщина;66216501000;66616101001;UTC+3;55.1950257;32.401252;4370;1675
Смоленская обл, г Ельня;Смоленская;Ельня;66219501000;66619101001;UTC+3;54.5837795;33.1749867;10095;1150
Смоленская обл, г Починок;Смоленская;Починок;66233501000;66633101001;UTC+3;54.406244;32.4398039;8776;1868
Смоленская обл, г Рославль;Смоленская;Рославль;66236501000;66636101;UTC+3;53.9449558;32.8480258;54898;1137
Смоленская обл, г Рудня;Смоленская;Рудня;66238501000;66638101001;UTC+3;54.9441093;31.0794806;10029;1363
Смоленская обл, г Сафоново;Смоленская;Сафоново;66241501000;66641101001;UTC+3;55.1199661;33.2336988;46116;1859
г Смоленск;Смоленская;Смоленск;66401000000;66701000001;UTC+3;54.7866913;31.8152477;326863;863
Смоленская обл, г Сычевка;Смоленская;Сычевка;66246501000;66646101001;UTC+3;55.8308821;34.2778793;8111;1488
Смоленская обл, г Ярцево;Смоленская;Ярцево;66258501000;66658101001;UTC+3;55.0564732;32.6902302;47853;1610
Ставропольский край, г Благодарный;Ставропольский;Благодарный;7210501000;7705000001;UTC+3;45.0989782;43.4306455;32736;1782
Ставропольский край, г Буденновск;Ставропольский;Буденновск;7402000000;7612101;UTC+3;44.7816067;44.1650339;64628;1799
Ставропольский край, г Георгиевск;Ставропольский;Георгиевск;7407000000;7707000;UTC+3;44.1485694;43.4739851;72126;1777
Ставропольский край, г Ессентуки;Ставропольский;Ессентуки;7410000000;7710000;UTC+3;44.0446186;42.8588653;100969;1825
Ставропольский край, г Железноводск;Ставропольский;Железноводск;7412000000;7712000;UTC+3;44.1320568;43.0306461;24496;1810
Ставропольский край, г Зеленокумск;Ставропольский;Зеленокумск;7250501000;7735000001;UTC+3;44.4032668;43.8841877;35790;1781
Ставропольский край, г Изобильный;Ставропольский;Изобильный;7220501000;7713000001;UTC+3;45.3684296;41.708702;40546;1895
Ставропольский край, г Ипатово;Ставропольский;Ипатово;7222501000;7714000001;UTC+3;45.7181751;42.8970206;26055;1860
Ставропольский край, г Кисловодск;Ставропольский;Кисловодск;7415000000;7715000;UTC+3;43.9052044;42.7168721;128502;1803
Ставропольский край, г Лермонтов;Ставропольский;Лермонтов;7418000000;7718000001;UTC+3;44.1054107;42.973135;22540;1953
Ставропольский край, г Минеральные Воды;Ставропольский;Минеральные Воды;7421000000;7721000001;UTC+3;44.2087273;43.138408;76715;1878
Ставропольский край, г Михайловск;Ставропольский;Михайловск;7258501000;7658101;UTC+3;45.1297323;42.0288443;71018;1784
Ставропольский край, г Невинномысск;Ставропольский;Невинномысск;7424000000;7724000;UTC+3;44.6226031;41.9476723;118351;1825
Ставропольский край, г Нефтекумск;Ставропольский;Нефтекумск;7241501000;7725000001;UTC+3;44.7544552;44.9865347;27700;1958
Ставропольский край, г Новоалександровск;Ставропольский;Новоалександровск;7243501000;7726000001;UTC+3;45.4932733;41.2153996;26759;1804
Ставропольский край, г Новопавловск;Ставропольский;Новопавловск;7225501000;7716000001;UTC+3;43.9617097;43.6342865;26556;1777
Ставропольский край, г Пятигорск;Ставропольский;Пятигорск;7427000000;7727000;UTC+3;44.041091;43.0661553;142397;1780
Ставропольский край, г Светлоград;Ставропольский;Светлоград;7246501000;7731000001;UTC+3;45.328659;42.8565714;38520;1786
г Ставрополь;Ставропольский;Ставрополь;7401000000;7701000;UTC+3;45.044516;41.9689655;398266;1777
Тамбовская обл, г Жердевка;Тамбовская;Жердевка;68204501000;68604101001;UTC+3;51.8422192;41.4617687;15211;1745
Тамбовская обл, г Кирсанов;Тамбовская;Кирсанов;68405000000;68705000001;UTC+3;52.6506335;42.7286445;17240;1702
